Date;PX_LAST;PX_HIGH;PX_LOW;PX_OPEN
19.02.2013;30.1056;30.148;30.0943;31.363
18.02.2013;30.1363;30.1504;30.0973;31.4073
15.02.2013;30.1231;30.1751;30.0788;31.4711
14.02.2013;30.118;30.1637;30.0368;31.3714
13.02.2013;30.0417;30.0837;30.0049;31.2988
12.02.2013;30.0959;30.1873;30.0655;31.3943
11.02.2013;30.1741;30.1962;30.1071;31.2064
08.02.2013;30.1497;30.2087;30.1186;31.1407
07.02.2013;30.1315;30.1424;29.996;31.0979
06.02.2013;30.0849;30.0962;29.9274;31.0558
05.02.2013;30.0261;30.156;29.9706;31.0288
04.02.2013;29.9705;30.0096;29.877;31.1862
01.02.2013;29.9466;30.0228;29.8704;31.3316
31.01.2013;30.0321;30.1015;29.9705;31.1243
30.01.2013;30.0574;30.0612;29.9697;30.9673
29.01.2013;30.0602;30.1755;30.05;31.2918
28.01.2013;30.1091;30.173;30.0045;31.1588
25.01.2013;30.0424;30.1007;29.9721;31.4273
24.01.2013;30.1042;30.1991;30.1018;31.6234
23.01.2013;30.1735;30.2495;30.1514;31.6777
22.01.2013;30.2245;30.275;30.1655;31.6243
21.01.2013;30.2701;30.3145;30.2453;31.5545
18.01.2013;30.2783;30.3115;30.1743;31.851
17.01.2013;30.2831;30.3823;30.2241;31.2624
16.01.2013;30.3888;30.4324;30.3023;31.4365
15.01.2013;30.291;30.2968;30.1655;31.1626
14.01.2013;30.2589;30.3015;30.1733;30.8739
11.01.2013;30.3153;30.3377;30.1827;30.8512
10.01.2013;30.246;30.3842;30.2034;31.034
09.01.2013;30.4209;30.5121;30.3312;31.2125
28.12.2012;30.4302;30.5325;30.275;31.5602
27.12.2012;30.2764;30.5708;30.25;31.5983
26.12.2012;30.5212;30.7688;30.4998;31.6524
25.12.2012;30.6811;30.6965;30.4283;31.3108
24.12.2012;30.5895;30.8646;30.5746;31.1098
21.12.2012;30.8345;30.8496;30.6974;31.106
20.12.2012;30.6596;30.8418;30.6316;31.1
19.12.2012;30.7118;30.7955;30.6075;31.0247
18.12.2012;30.8563;31.0355;30.835;30.8967
17.12.2012;30.95;31.0356;30.632;30.9212
14.12.2012;30.7192;30.836;30.6411;30.7668
13.12.2012;30.6908;30.7088;30.4846;30.9413
12.12.2012;30.6022;30.7722;30.5818;30.8639
11.12.2012;30.7155;30.772;30.6024;31.0027
10.12.2012;30.7274;30.9205;30.704;30.8041
07.12.2012;30.8855;31.0085;30.8064;30.9199
06.12.2012;30.8889;30.957;30.8088;30.73
05.12.2012;30.7994;30.8515;30.7548;30.7967
04.12.2012;30.85;31.0329;30.8002;30.7309
03.12.2012;30.8909;31.0303;30.8037;30.6971
30.11.2012;30.8875;30.9682;30.7779;30.7793
29.11.2012;30.8299;31.079;30.8016;30.7227
28.11.2012;31.1703;31.1853;31.0365;30.758
27.11.2012;31.0272;31.0752;30.9194;30.622
26.11.2012;31.0341;31.0791;30.9432;30.7465
23.11.2012;31.0357;31.177;31.0077;30.6922
22.11.2012;31.1475;31.1848;31.0804;30.6202
21.11.2012;31.1738;31.4539;31.1495;30.4824
20.11.2012;31.324;31.4648;31.2771;30.602
19.11.2012;31.4909;31.6786;31.4645;30.6072
16.11.2012;31.7322;31.7735;31.6823;30.3363
15.11.2012;31.6599;31.7227;31.6247;30.4319
14.11.2012;31.6837;31.7411;31.5928;30.2723
13.11.2012;31.7596;31.8447;31.657;30.07
12.11.2012;31.614;31.6498;31.56;30.121
09.11.2012;31.6376;31.7115;31.4529;30.1307
08.11.2012;31.4989;31.597;31.4762;30.1015
07.11.2012;31.4615;31.4747;31.257;30.0501
06.11.2012;31.4808;31.592;31.4143;30.0416
02.11.2012;31.4648;31.4731;31.29;30.1555
01.11.2012;31.2682;31.4067;31.2492;30.1442
31.10.2012;31.3368;31.4033;31.2306;30.189
30.10.2012;31.3547;31.5728;31.3348;30.0855
29.10.2012;31.501;31.5158;31.4071;29.9327
26.10.2012;31.4146;31.5389;31.3545;30.149
25.10.2012;31.372;31.4118;31.1786;29.9005
24.10.2012;31.3255;31.4615;31.2475;29.9824
23.10.2012;31.4424;31.51;31.0748;30.0047
22.10.2012;31.0662;31.099;30.8311;30.0677
19.10.2012;30.8553;30.8558;30.7488;30.1798
18.10.2012;30.7738;30.8413;30.6919;30.006
17.10.2012;30.7539;30.8402;30.65;30.0685
16.10.2012;30.9009;31.01;30.8313;30.1528
15.10.2012;31.0847;31.135;30.9706;30.2453
12.10.2012;31.0305;31.0439;30.9436;30.261
11.10.2012;31.0198;31.2269;30.976;30.2917
10.10.2012;31.1005;31.2366;31.0681;30.1988
09.10.2012;31.167;31.1975;31.0559;30.3545
08.10.2012;31.1598;31.1919;31.0478;30.3282
05.10.2012;30.8769;31.0537;30.8184;30.228
04.10.2012;31.0125;31.1797;30.9583;30.3144
03.10.2012;31.197;31.2459;31.0742;30.1663
02.10.2012;31.0938;31.175;31.0186;30.3643
01.10.2012;31.0398;31.3001;30.986;30.358
28.09.2012;31.2038;31.2745;30.8719;30.3663
27.09.2012;31.0848;31.2525;31.0181;30.3604
26.09.2012;31.368;31.368;31.1492;30.2632
25.09.2012;30.9519;31.2205;30.9266;30.1828
24.09.2012;31.1625;31.3403;31.1508;30.4797
21.09.2012;31.0498;31.2205;30.8862;30.5575
20.09.2012;31.2645;31.6712;31.2312;30.3757
19.09.2012;31.2137;31.2739;30.7929;30.3246
18.09.2012;30.9586;31.0099;30.8369;30.4963
17.09.2012;30.58;30.6919;30.4975;30.6754
14.09.2012;30.4939;30.8872;30.4779;30.6319
13.09.2012;31.2921;31.4506;31.2683;30.832
12.09.2012;31.502;31.5349;31.2482;30.7968
11.09.2012;31.5747;31.851;31.5659;30.7604
10.09.2012;31.6754;31.7772;31.6475;30.7571
07.09.2012;31.6986;32.0582;31.6511;30.917
06.09.2012;31.9394;32.2894;31.9101;30.7022
05.09.2012;32.29;32.5023;32.2297;30.6758
04.09.2012;32.3068;32.3093;32.098;30.5445
03.09.2012;32.325;32.4662;32.285;30.708
31.08.2012;32.3311;32.635;32.261;30.7658
30.08.2012;32.5743;32.584;32.1901;30.8748
29.08.2012;32.1742;32.2125;32.007;30.957
28.08.2012;32.017;32.0968;31.9067;30.8045
27.08.2012;31.8526;31.9043;31.7608;30.7685
24.08.2012;31.8478;31.8935;31.765;30.9045
23.08.2012;31.688;31.7572;31.6273;30.832
22.08.2012;31.8644;31.9235;31.766;30.8701
21.08.2012;31.7087;32.0336;31.684;31.0827
20.08.2012;32.0737;32.1319;31.9725;31.0943
17.08.2012;32.0956;32.1155;31.8175;30.988
16.08.2012;31.8875;31.9469;31.825;31.0525
15.08.2012;31.913;31.955;31.8113;31.182
14.08.2012;31.8425;31.8569;31.7;31.1535
13.08.2012;31.8548;31.9125;31.6663;31.4336
10.08.2012;31.8206;31.995;31.7225;31.398
09.08.2012;31.6725;31.798;31.4256;31.6945
08.08.2012;31.5663;31.8413;31.5525;31.6762
07.08.2012;31.5694;31.7008;31.4675;31.6825
06.08.2012;31.5944;32;31.5892;31.7127
03.08.2012;32.0019;32.6094;31.9875;31.6515
02.08.2012;32.5375;32.6456;32.21;31.5883
01.08.2012;32.3444;32.3962;32.245;31.4998
31.07.2012;32.1694;32.2862;32.1158;31.5605
30.07.2012;32.1888;32.2412;32.0588;31.3319
27.07.2012;32.0756;32.3605;32.0563;31.615
26.07.2012;32.3019;32.6988;32.244;31.4912
25.07.2012;32.76;33.08;32.5875;31.295
24.07.2012;32.7669;32.8463;32.578;31.343
23.07.2012;32.7125;32.825;32.1338;31.405
20.07.2012;32.0275;32.0825;31.87;31.527
19.07.2012;31.985;32.2582;31.8952;31.432
18.07.2012;32.2988;32.4932;32.29;31.4278
17.07.2012;32.53;32.6204;32.3348;31.3795
16.07.2012;32.61;32.725;32.5378;31.381
13.07.2012;32.62;32.7725;32.604;31.1287
12.07.2012;32.7875;32.8383;32.651;30.8992
11.07.2012;32.7225;32.9;32.6565;30.792
10.07.2012;32.905;33.0225;32.7198;30.7796
09.07.2012;32.985;33.0938;32.8045;30.8235
06.07.2012;32.83;32.8425;32.5825;31.0129
05.07.2012;32.5275;32.6749;32.3317;31.2075
04.07.2012;32.3705;32.3736;32.1368;31.043
03.07.2012;32.1356;32.5986;32.1356;31.1613
02.07.2012;32.5874;32.6912;32.41;31.1873
29.06.2012;32.4225;33.0325;32.385;31.0975
28.06.2012;33.1212;33.1588;32.827;31.045
27.06.2012;32.98;33.02;32.7845;30.94
26.06.2012;32.9338;33.259;32.825;31.1866
25.06.2012;33.3271;33.3342;33.0568;31.1513
22.06.2012;33.2397;33.6225;33.0625;31.0793
21.06.2012;32.9725;32.9931;32.545;31.2718
20.06.2012;32.522;32.5715;32.3565;30.9015
19.06.2012;32.43;32.9159;32.4125;31.2653
18.06.2012;32.463;32.528;32.0624;31.2
15.06.2012;32.5038;32.5378;32.3;31.1566
14.06.2012;32.5941;32.664;32.49;31.16
13.06.2012;32.4556;32.9675;32.3942;31.1373
08.06.2012;32.8095;32.925;32.6025;31.2738
07.06.2012;32.2619;32.397;32.0386;30.9037
06.06.2012;32.4358;32.845;32.3824;30.7039
05.06.2012;33.0099;33.3782;32.9531;30.5353
04.06.2012;33.4975;34.143;33.3675;31.0183
01.06.2012;33.7;34.0525;33.4027;31.4509
31.05.2012;33.4858;33.6626;32.7788;31.5121
30.05.2012;32.7801;32.7801;32.3626;31.7306
29.05.2012;32.1813;32.2406;32.0258;31.756
28.05.2012;32.1038;32.107;31.795;31.9629
25.05.2012;32.0405;32.058;31.6701;32.3066
24.05.2012;31.758;31.8263;31.5325;32.3956
23.05.2012;31.7146;31.7373;31.323;32.3013
22.05.2012;31.1393;31.2494;30.9808;32.3458
21.05.2012;31.1724;31.2896;31.0894;32.5575
18.05.2012;31.2413;31.4682;31.1725;32.2707
17.05.2012;31.0499;31.228;30.885;31.974
16.05.2012;30.9207;31.0911;30.778;31.8997
15.05.2012;30.6187;30.6308;30.2825;31.832
14.05.2012;30.4149;30.4169;30.2263;31.7652
11.05.2012;30.1349;30.2729;30.1103;31.7686
10.05.2012;30.1287;30.223;30.06;31.7976
08.05.2012;30.0575;30.0575;29.9745;32.0192
07.05.2012;30.088;30.106;29.875;31.9769
04.05.2012;29.5789;29.6192;29.53;31.8263
03.05.2012;29.5005;29.5638;29.437;31.854
02.05.2012;29.4095;29.4733;29.3141;31.8502
27.04.2012;29.4005;29.4633;29.365;31.9066
26.04.2012;29.3055;29.3528;29.2326;31.7719
25.04.2012;29.3857;29.391;29.2588;31.7392
24.04.2012;29.3493;29.5113;29.3264;31.5964
23.04.2012;29.5513;29.5925;29.4575;31.595
20.04.2012;29.428;29.5475;29.4254;31.6052
19.04.2012;29.528;29.5947;29.4777;31.9614
18.04.2012;29.4876;29.5949;29.4715;32.584
17.04.2012;29.4916;29.6805;29.4869;32.4388
16.04.2012;29.61;29.7915;29.5835;32.2695
13.04.2012;29.58;29.6016;29.4162;32.1757
12.04.2012;29.4512;29.6287;29.4375;32.1353
11.04.2012;29.6163;29.8686;29.5852;32.2669
10.04.2012;29.7356;29.7425;29.575;32.7274
09.04.2012;29.6521;29.6993;29.58;32.9585
06.04.2012;29.5906;29.5955;29.435;32.6506
05.04.2012;29.4629;29.6197;29.4092;32.1498
04.04.2012;29.5133;29.5186;29.39;31.9191
03.04.2012;29.1605;29.3538;29.14;32.1959
02.04.2012;29.363;29.5178;29.3125;32.365
30.03.2012;29.4459;29.476;29.291;32.4738
29.03.2012;29.5005;29.5383;29.2335;32.5788
28.03.2012;29.3834;29.4099;28.965;32.6985
27.03.2012;29.0322;29.0387;28.8516;32.744
26.03.2012;28.9923;29.2918;28.9463;32.91
23.03.2012;29.2988;29.4598;29.236;32.9664
22.03.2012;29.4721;29.474;29.213;32.8431
21.03.2012;29.2593;29.2626;29.1575;32.6266
20.03.2012;29.2436;29.3337;29.126;32.3465
19.03.2012;29.1991;29.2638;29.184;32.246
16.03.2012;29.2786;29.413;29.2725;32.4997
15.03.2012;29.3473;29.6304;29.34;32.3811
14.03.2012;29.478;29.547;29.378;32.9085
13.03.2012;29.4661;29.6618;29.4661;32.8935
12.03.2012;29.6315;29.7135;29.5142;32.8621
07.03.2012;29.7119;29.748;29.581;33.2757
06.03.2012;29.6273;29.694;29.3513;33.2135
05.03.2012;29.3354;29.3838;29.2255;33.468
02.03.2012;29.2859;29.3753;29.1978;32.6363
01.03.2012;29.2753;29.3747;29.0383;32.3475
29.02.2012;29.0646;29.137;28.9325;32.4258
28.02.2012;29.0366;29.1291;28.8452;32.2869
27.02.2012;29.0395;29.2039;28.9532;32.4108
24.02.2012;29.1847;29.5488;29.1837;32.5291
22.02.2012;29.792;29.8088;29.725;32.8865
21.02.2012;29.8143;29.8573;29.7397;32.9043
20.02.2012;29.79;29.842;29.7083;32.3731
17.02.2012;29.8971;30.0303;29.8393;32.5234
16.02.2012;30.2315;30.3461;30.161;32.271
15.02.2012;30.0205;30.065;29.9141;32.8363
14.02.2012;30.0074;30.116;29.9457;33.3888
13.02.2012;29.9015;29.9495;29.823;33.9033
10.02.2012;30.0799;30.1041;29.759;33.4147
09.02.2012;29.7218;29.8473;29.6525;32.8022
08.02.2012;29.7699;29.81;29.6553;32.3219
07.02.2012;29.83;30.2027;29.8075;32.1084
06.02.2012;30.1203;30.2973;30.1113;31.9418
03.02.2012;30.1823;30.2871;30.1415;31.7835
02.02.2012;30.193;30.3575;30.11;31.7215
01.02.2012;30.2042;30.4341;30.1377;31.2833
31.01.2012;30.1704;30.356;30.045;31.1235
30.01.2012;30.4326;30.4666;30.22;31.2292
27.01.2012;30.2839;30.4129;30.2324;31.177
26.01.2012;30.1986;30.446;30.198;30.9613
25.01.2012;30.7149;30.8073;30.5567;30.6998
24.01.2012;30.8725;30.9283;30.8191;30.4034
23.01.2012;30.8862;31.3723;30.8772;30.2141
20.01.2012;31.3435;31.4042;31.2531;30.1456
19.01.2012;31.361;31.545;31.3551;30.3571
18.01.2012;31.5115;31.6014;31.4853;30.2347
17.01.2012;31.6573;31.6686;31.4754;30.0062
16.01.2012;31.6806;31.975;31.6755;29.8953
13.01.2012;31.8642;31.8725;31.529;29.5413
12.01.2012;31.555;31.73;31.5259;29.4219
11.01.2012;31.7967;31.8016;31.6102;29.3623
10.01.2012;31.5635;31.968;31.5;29.4062
09.01.2012;31.937;32.04;31.833;29.3107
06.01.2012;31.9385;32.2045;31.8013;29.3687
05.01.2012;32.084;32.1135;31.6817;29.3488
04.01.2012;31.7735;31.8997;31.555;29.3558
03.01.2012;31.722;32.1345;31.579;29.483
02.01.2012;32.113;32.2135;32.113;29.4633
30.12.2011;32.1026;32.3625;32.0234;29.5309
29.12.2011;32.2311;32.287;31.6231;29.516
28.12.2011;31.6875;31.7492;31.385;29.5128
27.12.2011;31.3913;31.3915;31.037;29.6012
26.12.2011;31.1478;31.295;31.0791;29.7132
23.12.2011;31.2085;31.3583;31.0517;29.419
22.12.2011;31.3785;31.7408;31.3653;29.6279
21.12.2011;31.724;31.9438;31.4772;29.8159
20.12.2011;31.9528;32.1772;31.9184;29.5668
19.12.2011;32.0579;32.0988;31.9874;29.6097
16.12.2011;32.0356;32.0396;31.7492;29.4708
15.12.2011;31.8073;31.9386;31.7766;29.4083
14.12.2011;31.828;31.8604;31.7379;29.3606
13.12.2011;31.5938;31.7283;31.567;29.3143
12.12.2011;31.5872;31.5997;31.375;29.373
09.12.2011;31.4722;31.6611;31.3574;29.4018
08.12.2011;31.389;31.421;31.1908;29.3609
07.12.2011;31.2972;31.3135;31.0831;29.032
06.12.2011;31.1893;31.3193;31.0055;28.9875
05.12.2011;30.8695;30.9791;30.8395;29.2867
02.12.2011;30.8631;30.8952;30.6811;29.4253
01.12.2011;30.756;30.936;30.6789;29.2581
30.11.2011;30.736;31.4319;30.6451;29.2383
29.11.2011;31.3073;31.3891;31.2082;29.1196
28.11.2011;31.3275;31.4733;31.2413;29.2328
25.11.2011;31.5025;31.71;31.4495;29.3615
24.11.2011;31.4915;31.5194;31.3311;29.5312
23.11.2011;31.396;31.3965;31.1021;29.5096
22.11.2011;31.0514;31.1451;30.943;29.563
21.11.2011;31.109;31.1339;30.878;29.5089
18.11.2011;30.8544;30.967;30.7415;29.3787
17.11.2011;30.8465;30.8871;30.707;29.669
16.11.2011;30.7516;30.8942;30.6493;29.6056
15.11.2011;30.6217;30.7819;30.553;29.4136
14.11.2011;30.5343;30.5751;30.2395;29.3232
11.11.2011;30.449;30.6345;30.4;29.2189
10.11.2011;30.5703;30.9095;30.41;29.2197
09.11.2011;30.6604;30.7315;30.0601;28.9404
08.11.2011;30.2292;30.5742;30.1849;28.983
07.11.2011;30.4245;30.7625;30.4012;29.2038
04.11.2011;30.482;30.486;30.42;29.5679
03.11.2011;30.544;30.9373;30.4725;29.6936
02.11.2011;30.551;30.7427;30.4569;29.7648
01.11.2011;30.8023;30.9804;30.2549;29.7846
31.10.2011;30.2315;30.249;30.0957;29.8367
28.10.2011;29.7019;29.9533;29.6711;30.0087
27.10.2011;29.9647;30.3069;29.9621;30.1393
26.10.2011;30.7024;30.7443;30.4574;29.9975
25.10.2011;30.5222;30.6521;30.4094;29.9505
24.10.2011;30.6293;30.9413;30.6153;29.9461
21.10.2011;31.0233;31.4278;31.0215;29.7727
20.10.2011;31.361;31.515;31.1837;29.7389
19.10.2011;31.0166;31.1125;30.8583;29.8258
18.10.2011;31.2274;31.4126;30.9084;30.0878
17.10.2011;30.905;30.9551;30.6156;30.207
14.10.2011;30.8944;31.0855;30.8;30.233
13.10.2011;31.2635;31.3345;31.0838;30.1465
12.10.2011;31.1145;31.5091;31.0173;30.3037
11.10.2011;31.5605;31.7025;31.3508;30.3234
10.10.2011;31.5155;32.1271;31.5143;30.1524
07.10.2011;32.0505;32.322;32.0164;30.349
06.10.2011;32.368;32.6175;32.3352;30.5468
05.10.2011;32.571;32.7782;32.5079;30.7794
04.10.2011;32.7256;32.8987;32.5935;30.923
03.10.2011;32.6051;32.658;32.4183;31.3482
30.09.2011;32.2404;32.2954;31.8671;31.2886
29.09.2011;31.8611;32.051;31.7641;31.4567
28.09.2011;31.7494;31.9072;31.6687;31.5887
27.09.2011;31.7063;32.322;31.6559;31.6343
26.09.2011;32.4286;32.5295;32.2635;31.885
23.09.2011;32.0475;32.3503;31.9411;31.5519
22.09.2011;32.0587;32.1829;31.5065;31.7026
21.09.2011;31.4806;31.5755;31.329;31.6223
20.09.2011;31.3457;31.5857;31.3235;31.8556
19.09.2011;31.291;31.3568;30.831;32.0284
16.09.2011;30.5416;30.6306;30.3353;32.0537
15.09.2011;30.3997;30.5677;30.241;31.854
14.09.2011;30.4657;30.484;30.259;31.7163
13.09.2011;30.238;30.338;30.1191;32.0963
12.09.2011;30.2928;30.3569;30.2003;32.1473
09.09.2011;29.939;29.9607;29.6645;32.1485
08.09.2011;29.5476;29.6428;29.448;31.822
07.09.2011;29.5261;29.5776;29.4345;31.3935
06.09.2011;29.6197;29.6787;29.3815;31.1334
05.09.2011;29.4949;29.5484;29.1897;31.1663
02.09.2011;29.1377;29.1689;29;31.4099
01.09.2011;28.9632;29.0411;28.7967;31.7418
31.08.2011;28.8286;28.9622;28.8124;31.9233
30.08.2011;28.9205;28.9205;28.7582;32.1048
29.08.2011;28.772;28.772;28.741;32.0485
26.08.2011;28.9578;28.9578;28.9578;31.7864
25.08.2011;28.9464;28.9464;28.9077;31.8601
24.08.2011;28.9206;28.9977;28.9206;31.7574
23.08.2011;29.0338;29.0477;29.0338;31.6379
22.08.2011;29.1087;29.1977;29.1087;31.5232
19.08.2011;29.0373;29.301;29.0373;31.5117
18.08.2011;29.1178;29.1178;28.7876;31.2551
17.08.2011;28.7372;28.7372;28.7372;31.2819
16.08.2011;28.7079;28.7079;28.7079;30.9742
15.08.2011;28.7053;28.8839;28.7053;30.9308
12.08.2011;29.2312;29.4776;29.2312;30.7547
11.08.2011;29.485;29.6525;29.485;30.7139
10.08.2011;29.7846;29.7846;29.4776;31.3326
09.08.2011;29.7407;29.7407;29.2576;31.3555
08.08.2011;28.9857;28.9857;28.45;31.4824
05.08.2011;28.334;28.334;28.1665;31.5752
04.08.2011;28.083;28.083;28.083;31.4933
03.08.2011;27.8792;27.8792;27.8511;31.1822
02.08.2011;27.8083;27.8083;27.7775;31.1251
01.08.2011;27.8012;27.8012;27.5758;30.8349
29.07.2011;27.6379;27.6379;27.6257;30.8988
28.07.2011;27.6045;27.6045;27.588;30.7705
27.07.2011;27.5405;27.5405;27.388;30.7445
26.07.2011;27.5218;28.0177;27.5218;30.5708
25.07.2011;27.7515;27.7515;27.7515;30.3371
22.07.2011;27.7876;27.7876;27.714;30.5263
21.07.2011;27.763;28.3676;27.763;30.6767
20.07.2011;28.01;28.4776;28.01;30.2485
19.07.2011;28.029;28.6076;28.029;30.5285
18.07.2011;28.2452;28.2452;28.1714;30.6557
15.07.2011;28.1076;28.1076;28.0933;30.4905
14.07.2011;28.071;28.071;28.0149;30.7185
13.07.2011;28.0471;28.2707;28.0471;30.7742
12.07.2011;28.313;28.313;28.3118;30.378
11.07.2011;28.2762;28.2762;28.0532;30.0138
08.07.2011;27.9892;27.9892;27.9305;29.9471
07.07.2011;27.8994;28.0114;27.8994;30.4785
06.07.2011;28.0089;28.0089;27.8586;30.5247
05.07.2011;27.8723;27.8723;27.864;30.5926
04.07.2011;27.8239;27.8239;27.7996;31.0759
01.07.2011;27.8569;28.3076;27.8569;31.4293
30.06.2011;27.8994;27.8994;27.866;31.1532
29.06.2011;27.9905;28.1206;27.9905;31.0731
28.06.2011;28.1015;28.212;28.1015;30.9086
27.06.2011;28.2383;28.344;28.2383;30.943
24.06.2011;28.2837;28.2837;28.1612;31.1933
23.06.2011;28.299;28.299;28.0574;31.1008
22.06.2011;27.945;27.945;27.9265;31.5733
21.06.2011;27.9692;28.0465;27.9692;31.552
20.06.2011;28.0905;28.0905;28.0905;32.095
17.06.2011;28.0517;28.1748;28.0517;32.2754
16.06.2011;28.1831;28.2052;28.1831;32.5464
15.06.2011;27.9768;27.9768;27.9074;32.6726
14.06.2011;27.8464;27.8774;27.8464;32.6851
13.06.2011;27.9748;27.9748;27.9748;32.3475
10.06.2011;27.9578;27.9578;27.9578;31.9867
09.06.2011;27.7932;27.7932;27.7332;31.8069
08.06.2011;27.7208;27.7208;27.701;31.7954
07.06.2011;27.717;27.8245;27.717;32.3673
06.06.2011;27.8323;27.8323;27.7675;32.2141
03.06.2011;27.8654;27.8965;27.8654;32.1005
02.06.2011;27.9398;27.9398;27.9398;31.6052
01.06.2011;27.9141;27.9141;27.9141;31.3781
31.05.2011;27.9988;27.9988;27.9988;31.3439
30.05.2011;28.0931;28.0931;28.0475;30.7139
27.05.2011;28.0589;28.1975;28.0589;30.408
26.05.2011;28.1975;28.283;28.1975;30.4761
25.05.2011;28.441;28.441;28.4273;30.249
24.05.2011;28.3579;28.4643;28.3579;30.2314
23.05.2011;28.5159;28.5159;28.2699;30.2674
20.05.2011;28.1983;28.1983;27.904;29.6895
19.05.2011;28.0173;28.0243;28.0173;29.4653
18.05.2011;28.0405;28.099;28.0405;29.569
17.05.2011;28.2173;28.2173;28.123;29.5303
16.05.2011;28.0389;28.1462;28.0389;29.2037
13.05.2011;28.0203;28.0203;27.9292;28.997
12.05.2011;27.9942;27.9942;27.8699;28.8931
11.05.2011;27.7173;27.7173;27.703;28.9113
10.05.2011;27.7751;27.7751;27.7751;28.8075
09.05.2011;27.9873;27.9873;27.8573;28.8023
06.05.2011;27.6769;27.6769;27.6769;28.9142
05.05.2011;27.531;27.531;27.289;28.927
04.05.2011;27.2873;27.3694;27.2873;28.9718
03.05.2011;27.3324;27.3731;27.3324;29.0758
02.05.2011;27.324;27.4275;27.324;29.1514
29.04.2011;27.3808;27.4935;27.3808;29.1506
28.04.2011;27.5152;27.53;27.5152;28.8091
27.04.2011;27.7391;27.7473;27.7391;28.6849
26.04.2011;27.8072;27.9308;27.8072;28.62
25.04.2011;27.9012;28;27.9012;29.1365
22.04.2011;28.0372;28.0372;28.0372;29.5613
21.04.2011;27.9723;27.9723;27.94;29.7244
20.04.2011;28.092;28.2055;28.092;29.5808
19.04.2011;28.3328;28.3328;28.3328;29.1884
18.04.2011;28.4251;28.4251;28.1872;28.27
15.04.2011;28.1444;28.2469;28.1444;28.195
14.04.2011;28.2516;28.2516;28.1521;27.8863
13.04.2011;28.146;28.146;28.1072;27.8127
12.04.2011;28.1334;28.1334;28.0768;27.7729
11.04.2011;28.027;28.027;27.989;27.6129
08.04.2011;27.9942;28.1605;27.9942;27.5616
07.04.2011;28.2348;28.2348;28.2113;27.5822
06.04.2011;28.1502;28.2339;28.1502;27.5042
05.04.2011;28.3054;28.3054;28.296;27.6043
04.04.2011;28.2917;28.2917;28.2668;27.77
01.04.2011;28.3404;28.4045;28.3404;27.7406
31.03.2011;28.426;28.5001;28.426;27.9763
30.03.2011;28.5341;28.5341;28.3785;28.095
29.03.2011;28.4118;28.4118;28.3165;28.1875
28.03.2011;28.3342;28.3725;28.3342;28.16
25.03.2011;28.2836;28.2968;28.2836;28.0931
24.03.2011;28.2742;28.3986;28.2742;27.9747
23.03.2011;28.331;28.331;28.2552;28.3183
22.03.2011;28.2443;28.248;28.2443;28.3201
21.03.2011;28.308;28.4469;28.308;28.1032
18.03.2011;28.4838;28.591;28.4838;27.9278
17.03.2011;28.6588;28.669;28.6588;27.9849
16.03.2011;28.6624;28.7244;28.6624;27.8962
15.03.2011;28.7772;28.7772;28.5772;27.8673
14.03.2011;28.5398;28.5644;28.5398;27.7775
11.03.2011;28.6771;28.6771;28.5839;27.9018
10.03.2011;28.5775;28.5775;28.4208;27.8934
09.03.2011;28.3562;28.3562;28.2888;28.1088
08.03.2011;28.277;28.277;28.197;28.2186
07.03.2011;28.147;28.187;28.147;28.3273
04.03.2011;28.1721;28.186;28.1721;28.1899
03.03.2011;28.2185;28.3768;28.2185;28.0418
02.03.2011;28.3735;28.7671;28.3735;27.936
01.03.2011;28.6605;28.8461;28.6605;28.0576
28.02.2011;28.857;28.9097;28.857;28.1135
25.02.2011;28.9377;28.9573;28.9377;28.1835
24.02.2011;29.0013;29.298;29.0013;28.1536
23.02.2011;29.1782;29.2497;29.1782;27.9063
22.02.2011;29.2541;29.2668;29.2541;27.9542
21.02.2011;29.168;29.168;29.1414;28.065
18.02.2011;29.1878;29.2368;29.1878;27.794
17.02.2011;29.2813;29.2813;29.2268;27.7129
16.02.2011;29.2679;29.2679;29.2668;27.7404
15.02.2011;29.3032;29.3032;29.29;27.8269
14.02.2011;29.3134;29.3208;29.3134;27.7805
11.02.2011;29.2922;29.3753;29.2922;27.8894
10.02.2011;29.3581;29.3581;29.3035;27.9923
09.02.2011;29.2952;29.2952;29.2555;27.9415
08.02.2011;29.2401;29.2585;29.2401;27.9658
07.02.2011;29.3199;29.354;29.3199;27.9949
04.02.2011;29.4215;29.4215;29.4169;28.1518
03.02.2011;29.4468;29.4468;29.4465;28.3389
02.02.2011;29.4344;29.49;29.4344;28.4131
01.02.2011;29.54;29.7637;29.54;28.4794
31.01.2011;29.7888;29.7888;29.7865;28.2525
28.01.2011;29.793;29.793;29.615;27.9493
27.01.2011;29.5879;29.661;29.5879;27.9747
26.01.2011;29.7289;29.7289;29.7265;28.132
25.01.2011;29.7319;29.8301;29.7319;28.1071
24.01.2011;29.8176;29.8867;29.8176;28.177
21.01.2011;29.9003;29.9585;29.9003;27.9629
20.01.2011;30.0572;30.0572;29.8655;27.844
19.01.2011;29.8222;29.8222;29.7897;27.7232
18.01.2011;29.9149;29.9149;29.9108;27.9076
17.01.2011;29.9656;30.1367;29.9656;27.8473
14.01.2011;30.0358;30.0358;30.0025;27.7147
